1 3.30915 5.58488 1.02649 0.885698 0.0790037 1000 
1 16.0562 4.11502 1.71087 1.0505 0.167905 1000 
1 26.5385 2.16833 0.62338 0.901517 0.114109 1000 
1 36.6723 2.72257 1.48686 1.02448 0.129673 1000 
1 44.6984 4.70874 0.827505 0.893704 0.11312 1000 
1 54.4955 5.3735 0.841621 1.13835 0.181946 1000 
1 67.0781 5.32862 1.21449 0.560052 0.190826 1000 
1 76.2833 4.04084 0.607921 0.873371 0.0779042 1000 
1 83.8542 3.30921 0.655513 1.05749 0.133851 1000 
1 95.0572 2.5351 2.21507 0.771531 0.0364152 1000 
1 5.97621 14.4951 3.51735 0.880497 0.0415583 1000 
1 16.2223 15.1896 1.2271 0.977847 0.0872234 1000 
1 26.1646 12.6394 1.89695 0.591622 0.196869 1000 
1 38.6438 16.1866 2.59487 1.01837 0.1289 1000 
1 45.9158 16.4797 0.672447 0.973224 0.086811 1000 
1 55.545 15.6645 1.43867 0.904052 0.11443 1000 
1 64.406 17.1502 1.37146 0.897626 0.113617 1000 
1 74.2948 14.1981 0.60237 0.840693 0.0749893 1000 
1 85.0987 18.828 0.676622 1.11897 0.178848 1000 
1 94.5914 16.0722 0.644509 1.02701 0.129994 1000 
1 5.62544 27.2302 2.79222 0.93731 0.0836075 1000 
1 14.8604 27.7696 2.2716 0.550813 0.187747 1000 
1 24.5741 23.1934 2.41056 0.955362 0.152699 1000 
1 37.5644 24.476 0.619743 0.91656 0.0817566 1000 
1 45.8379 23.2612 0.617458 0.883815 0.111868 1000 
1 54.3569 22.9892 0.943082 1.04464 0.132224 1000 
1 66.804 24.4439 1.29887 0.989946 0.125302 1000 
1 77.6346 23.0696 2.25463 0.823478 0.0734537 1000 
1 82.9562 27.1681 1.58869 0.950684 0.120332 1000 
1 95.3898 25.016 2.35911 0.81477 0.0384561 1000 
1 3.89309 31.984 1.10184 0.9982 0.159546 1000 
1 13.6753 36.8649 1.50835 0.948017 0.151525 1000 
1 25.6233 37.0947 0.590558 0.792632 0.0707022 1000 
1 37.6575 33.7076 0.614289 0.86439 0.10941 1000 
1 42.3432 40.7115 0.64101 0.979779 0.124015 1000 
1 53.8949 35.8791 0.600177 0.833412 0.0743398 1000 
1 64.317 33.9404 2.06587 0.926757 0.0826662 1000 
1 78.1852 35.8157 1.05571 0.854127 0.0761876 1000 
1 82.141 36.486 0.641918 0.984921 0.124666 1000 
1 95.4061 34.3209 0.635613 0.961045 0.121644 1000 
1 7.41806 45.5387 1.50225 1.06636 0.17044 1000 
1 9.71512 45.0472 0.681454 1.14367 0.182797 1000 
1 22.8527 45.1781 1.17126 0.733276 0.0346097 1000 
1 35.3494 43.8631 1.2892 0.981212 0.124196 1000 
1 44.629 45.5106 2.88519 0.930865 0.117824 1000 
1 52.7915 44.5701 2.03969 0.909317 0.0811105 1000 
1 64.1769 46.2272 2.64908 0.912563 0.115507 1000 
1 75.8898 44.2191 1.59443 1.01329 0.128257 1000 
1 82.8231 45.7373 1.96082 0.525104 0.184714 1000 
1 98.9573 45.0703 0.598846 0.826463 0.07372 1000 
1 14.402 12.8393 0.677167 0.908691 0.39256 1000 
1 63.2911 4.04167 0.649743 0.794915 0.364877 1000 
1 85.8317 5.4379 0.663128 0.857155 0.39203 1000 
1 54.2771 16.8952 1.87637 0.839704 0.350533 1000 
1 42.7421 15.0794 0.684182 0.941417 0.401552 1000 
1 24.1888 24.3838 2.02192 0.914682 0.335054 1000 
1 47.7161 24.5801 1.56645 0.889829 0.354456 1000 
1 84.3087 25.9856 1.98482 1.00686 0.419839 1000 
1 6.06375 35.1774 1.30132 0.764139 0.31818 1000 
1 26.7331 33.6833 0.668127 0.893803 0.356389 1000 
1 46.4394 34.1383 1.5675 0.865788 0.402248 1000 
1 24.9174 44.9434 1.51436 1.08025 0.426165 1000 
1 35.4782 46.5714 1.61331 0.933012 0.374955 1000 
1 46.2634 44.9658 0.943282 0.977935 0.37894 1000 
1 54.669 46.6621 0.707166 1.07263 0.411432 1000 
1 73.4776 45.0871 0.715622 1.1117 0.424853 1000 
1 95.6819 44.2647 2.32744 1.11569 0.398624 1000 
1 65.9587 13.8334 0.778514 1.05304 0.393452 1000 
1 74.3268 16.4835 2.28478 0.780178 0.371451 1000 
1 85.1264 15.1855 0.687385 0.963441 0.3989 1000 
1 96.5694 14.6423 1.56359 0.994506 0.429601 1000 
1 6.40515 26.3942 1.23644 0.596096 0.415308 1000 
1 13.7455 25.603 0.652988 0.83307 0.334259 1000 
1 35.3391 22.9522 3.11036 0.872831 0.37741 1000 
1 55.7343 22.4981 0.668707 0.900251 0.367183 1000 
1 62.7171 27.6947 1.1459 0.810765 0.290577 1000 
1 75.5936 23.3758 0.766794 1.06724 0.476776 1000 
1 96.8096 24.2451 1.24136 0.903851 0.332923 1000 
1 11.9619 33.4112 0.61386 0.549155 0.420799 1000 
1 34.1884 33.0109 3.44477 1.12621 0.378257 1000 
1 53.9183 33.6293 2.59695 0.929204 0.356584 1000 
1 62.7748 34.7073 1.12838 0.849061 0.331512 1000 
1 74.7748 35.4289 1.15547 0.843737 0.37423 1000 
1 84.0171 32.3063 2.70398 0.548881 0.444536 1000 
1 94.3793 34.0841 1.37981 0.836837 0.339473 1000 
1 4.79506 45.4183 2.018 0.969802 0.388517 1000 
1 16.4088 42.789 0.710034 1.13964 0.360198 1000 
1 63.0444 43.7518 0.689419 0.971037 0.402188 1000 
1 86.2266 42.9581 0.703369 1.08561 0.372692 1000 
1 24.2 16.2714 0.683935 1.02909 0.323257 1000 
1 33.744 6.5944 1.91208 0.620181 0.438925 1000 
1 44.6037 4.17889 2.34102 0.8018 0.346589 1000 
1 5.30688 4.57107 1.42868 1.01567 0.4189 1000 
1 74.042 4.72694 0.686564 0.960597 0.408926 1000 
1 54.453 3.82071 2.25221 0.973868 0.34144 1000 
1 25.5997 7.17565 0.634971 0.775776 0.303075 1000 
1 15.0192 7.79261 1.24615 0.806465 0.347151 1000 
1 95.735 4.96459 0.866184 1.04922 0.411122 1000 
1 35.0807 15.4699 2.48397 0.817167 0.36543 1000 
1 3.81599 14.4896 1.36139 0.991525 0.393479 1000 
1 24.4908 14.319 2.13909 0.973147 0.172949 1000 
1 15.1357 26.8371 0.638547 0.971546 0.119701 1000 
1 55.6639 35.5989 0.956701 0.580027 0.203676 1000 
1 86.4329 35.1934 0.64593 0.966416 0.162913 1000 
1 4.1214 25.1116 1.87896 1.12745 0.209061 1000 
1 37.5461 3.8632 0.777298 1.02983 0.17219 1000 
1 96.5988 43.7514 1.37081 0.919564 0.119979 1000 
1 67.1757 25.9103 1.18775 1.11271 0.170073 1000 
1 23.408 4.96848 0.573146 0.561298 0.22768 1000 
1 45.9279 4.53568 0.634673 0.985535 0.0858656 1000 
1 57.4096 6.63309 0.66617 1.11018 0.128652 1000 
1 65.0726 14.5767 2.05759 1.14942 0.173514 1000 
1 76.1085 17.6788 4.90635 1.03637 0.180397 1000 
1 25.7606 26.0994 0.579683 0.592724 0.2236 1000 
1 35.9057 25.1896 0.968772 1.0447 0.118365 1000 
0 65.188 24.7872 0.427664 0 0.532203 1000 
0 24.8584 14.3187 0.427065 0 0.535794 1000 
1 23.1441 36.5336 2.0336 1.12776 0.19244 1000 
1 34.7575 35.4683 1.53937 1.08698 0.220526 1000 
1 6.28465 46.5764 1.73783 0.838298 0.114317 1000 
1 14.3224 43.2379 0.662487 1.08726 0.130968 1000 
1 85.5978 46.0938 0.608775 0.862731 0.0826723 1000 
1 62.9882 6.24267 1.92408 0.871705 0.112118 1000 
1 44.8922 23.5034 1.44409 1.09153 0.129229 1000 
1 44.2786 35.8272 2.78053 1.00161 0.121727 1000 
1 26.3868 43.2845 1.52076 0.921769 0.125235 1000 
1 31.9214 45.0875 0.620229 0.879495 0.120159 1000 
1 56.0733 46.5687 0.671588 1.11018 0.17219 1000 
1 74.7421 43.1396 0.627483 0.996434 0.134644 1000 
1 64.313 15.5763 0.58062 0.780227 0.0750758 1000 
1 94.8741 13.991 1.88433 0.890072 0.117337 1000 
1 65.3899 35.9233 0.652114 1.0199 0.142081 1000 
1 4.88284 43.6841 2.51549 0.908957 0.0830614 1000 
1 84.3076 43.0567 1.58097 0.780238 0.0397857 1000 
1 5.74159 5.54677 2.53746 0.922762 0.125194 1000 
1 75.0216 6.63275 1.50421 0.853894 0.0802738 1000 
1 37.2727 16.1159 0.967252 1.02773 0.17611 1000 
1 3.81393 16.1743 1.40827 0.64131 0.180588 1000 
1 87.2687 5.77968 2.16584 0.953703 0.0795912 1000 
1 56.1344 13.7927 1.45094 0.968475 0.12641 1000 
1 76.3353 24.3755 2.53608 0.903629 0.0887156 1000 
1 96.6813 25.438 0.660902 1.07929 0.190212 1000 
1 87.2759 3.28903 0.646489 1.04748 0.139717 1000 
0 26.0734 5.27535 0.432622 0 0.531727 1000 
1 65.5351 4.49938 0.565859 0.724515 0.0347723 1000 
1 46.3106 17.1047 1.9032 1.02596 0.131411 1000 
1 55.6287 16.1381 2.57829 0.858475 0.105611 1000 
0 14.544 26.1235 1.25228 0 0.533527 1000 
1 18.4084 6.11233 0.64503 0.989732 0.134935 1000 
1 4.147 14.5928 2.8988 0.863452 0.119616 1000 
1 17.3294 15.4857 0.649805 1.01308 0.138068 1000 
1 83.1269 15.902 0.605923 0.858041 0.075252 1000 
1 46.1077 25.0965 1.55743 0.952422 0.124356 1000 
1 54.4876 23.5806 2.40398 1.01683 0.16904 1000 
1 84.0973 24.7539 2.36789 0.6723 0.198311 1000 
1 6.5614 34.3403 2.12212 0.963367 0.118015 1000 
1 15.5165 32.8454 0.654487 1.05116 0.123385 1000 
1 63.926 35.1351 2.2854 1.0493 0.121447 1000 
1 76.5426 32.7406 0.552011 0.70494 0 1000 
1 92.4201 31.9816 1.14072 1.09666 0.161125 1000 
1 34.5729 43.9735 2.29909 0.955499 0.129847 1000 
1 43.7722 46.4544 2.66874 1.0856 0.133663 1000 
1 62.6447 45.074 0.654829 1.05857 0.119955 1000 
1 35.2142 24.2491 3.75488 0.815699 0.0796234 1000 
1 13.1919 34.6076 1.4471 1.07141 0.12299 1000 
1 15.9901 45.3051 0.671479 1.1077 0.165715 1000 
1 65.6667 44.5528 3.55054 0.92668 0.0911517 1000 
1 14.188 4.67226 1.24859 0.942671 0.13241 1000 
1 95.7511 4.61958 3.03132 1.01328 0.140739 1000 
0 5.1708 33.2342 0.455126 0 0.588754 1000 
0 13.6245 34.9152 0.435945 0 0.565125 1000 
0 24.1028 36.172 0.437991 0 0.580087 1000 
0 83.7523 45.0226 0.44004 0 0.587437 1000 
1 95.0133 46.0476 0.612643 0.884694 0.0791901 1000 
1 13.9872 14.4247 1.06923 0.826813 0.0805573 1000 
1 76.1387 15.8051 0.601977 0.87482 0.0399942 1000 
1 83.5496 13.4284 1.01267 0.828313 0.0380055 1000 
1 15.4901 26.3066 1.71478 0.842441 0.0391435 1000 
1 55.7686 25.5702 1.5004 0.839459 0.0773147 1000 
1 63.7022 25.7563 1.35017 1.00633 0.138912 1000 
1 33.7531 34.0558 1.40485 0.869701 0.0834878 1000 
1 72.6708 35.3136 0.564931 0.718208 0.0372576 1000 
1 92.8813 36.1856 1.96007 0.928334 0.0861977 1000 
1 27.6182 13.9579 1.19917 0.812613 0.0728438 1000 
1 43.1096 5.40897 3.01919 0.852944 0.0797714 1000 
1 55.0538 3.39262 0.860866 0.979345 0.114879 1000 
1 28.4005 3.43842 1.51934 0.850895 0.0768103 1000 
1 85.2254 24.2753 3.02732 0.667775 0 1000 
1 4.10887 33.5852 0.622112 0.963506 0.135258 1000 
1 24.6522 34.1169 2.56562 0.973338 0.11572 1000 
1 44.7988 14.851 0.668117 0.86998 0.0755042 1000 
1 24.9197 21.8189 1.91239 0.872295 0.108005 1000 
1 75.2744 24.5904 1.88171 1.04707 0.128848 1000 
0 84.1012 24.4809 0.43961 0 0.586396 1000 
1 96.1412 26.1741 1.53073 0.809609 0.073409 1000 
0 35.1896 34.6375 0.455422 0 0.589415 1000 
1 46.3441 35.3897 1.59697 0.769968 0.0637015 1000 
1 53.9634 33.9812 1.18991 0.982394 0.0899671 1000 
0 25.8477 23.8821 0.441641 0 0.593287 1000 
0 34.3671 24.7531 0.442999 0 0.578925 1000 
0 84.2147 15.8889 0.441778 0 0.593112 1000 
1 93.0134 14.5401 0.606989 0.860481 0.07661 1000 
1 4.08512 24.7955 3.21243 0.844692 0.0393478 1000 
0 46.0158 24.9172 0.453295 0 0.56239 1000 
0 54.4365 24.0117 0.436455 0 0.595206 1000 
0 66.461 4.98403 0.436735 0 0.574924 1000 
1 76.7001 5.98182 0.597956 0.823936 0.0774177 1000 
0 85.3112 4.0651 0.455029 0 0.582092 1000 
1 94.0089 4.09678 1.93593 0.88146 0.111754 1000 
0 4.52962 14.5442 0.433616 0 0.560985 1000 
0 16.7121 14.5508 0.443413 0 0.586865 1000 
1 34.4541 5.2186 0.592942 0.836333 0.0375706 1000 
0 44.9225 5.1452 1.82647 0 0.593924 1000 
0 55.4869 5.87157 0.451448 0 0.595433 1000 
0 93.7417 33.8749 0.447519 0 0.589205 1000 
0 6.05909 45.0995 0.444003 0 0.583911 1000 
0 13.0632 45.0254 0.436617 0 0.574111 1000 
0 63.6738 34.8003 0.435329 0 0.569147 1000 
0 75.6794 35.6092 0.452768 0 0.58962 1000 
1 82.8657 33.7391 0.560357 0.709053 0.0306211 1000 
1 25.2252 45.9738 0.707119 0.95317 0.115642 1000 
0 33.8767 44.5546 0.441678 0 0.570292 1000 
0 45.3789 45.5686 0.443228 0 0.589376 1000 
1 55.9579 46.5778 1.92144 0.784562 0.0380578 1000 
0 64.1207 45.2414 0.438793 0 0.574003 1000 
1 77.116 44.373 1.76203 0.821323 0.0779211 1000 
1 45.0685 43.3485 0.583215 0.771209 0.0741479 1000 
1 5.68239 6.37717 1.44385 1.02618 0.126295 1000 
0 15.5808 5.6436 0.440767 0 0.573691 1000 
1 35.8825 14.3808 2.74209 0.9447 0.0926042 1000 
0 44.9792 15.909 0.439403 0 0.586587 1000 
0 54.8316 14.3912 2.3536 0 0.567484 1000 
0 65.3686 15.3762 0.451843 0 0.570614 1000 
0 74.5425 15.6334 0.44107 0 0.591171 1000 
0 94.9496 4.19395 1.34565 0 0.61044 1000 
0 75.7072 24.5404 0.447374 0 0.618089 1000 
0 95.4966 44.8729 0.445437 0 0.60955 1000 
0 23.2467 45.8549 0.446737 0 0.616503 1000 
0 83.465 35.3768 0.448711 0 0.608059 1000 
0 53.3203 45.268 1.3485 0 0.61505 1000 
0 75.6419 43.8697 0.511617 0 0.625701 1000 
0 95.955 26.3372 0.459532 0 0.617907 1000 
0 5.37134 25.847 2.80291 0 0.608708 1000 
0 44.6257 34.8206 0.457643 0 0.615752 1000 
0 53.7522 34.8031 0.445268 0 0.606813 1000 
0 36.6066 15.3198 0.449917 0 0.628054 1000 
0 95.1303 15.0726 0.445 0 0.61154 1000 
0 4.03436 4.97131 0.448435 0 0.622382 1000 
0 35.4107 4.72044 0.445184 0 0.607243 1000 
0 75.3793 5.613 1.79349 0 0.611161 1000 
1 13.8854 26.2663 2.20101 0.973981 0.41212 1000 
1 5.59211 32.1148 0.721383 1.14598 0.512877 1000 
1 5.49465 48.4598 0.841768 0.587243 0.429691 1000 
1 52.5905 44.5377 0.716845 1.09564 0.468339 1000 
1 96.0774 13.6364 0.709817 1.14776 0.453815 1000 
1 84.3242 34.5732 0.710012 0.996444 0.511076 1000 
1 33.3259 4.19862 1.28272 1.08416 0.43711 1000 
1 15.1748 24.4526 2.84626 1.00259 0.497918 1000 
1 52.4918 36.447 1.89319 1.03938 0.497816 1000 
1 85.4226 35.0502 1.56418 1.13538 0.472637 1000 
1 5.1806 24.2863 0.688098 0.943938 0.421399 1000 
1 63.5705 14.3389 3.26308 0.926218 0.422723 1000 
1 73.3866 15.4952 0.70482 1.02659 0.442011 1000 
1 23.8163 23.2158 1.27622 1.11051 0.468858 1000 
1 33.7482 26.0396 2.71555 1.03327 0.488305 1000 
1 43.6103 25.1164 0.7096 1.0448 0.453151 1000 
1 96.9196 22.1383 1.35563 0.987344 0.439379 1000 
1 15.3331 15.1301 2.2301 0.573379 0.490363 1000 
1 83.1584 24.1985 1.10863 1.02447 0.428955 1000 
1 36.4208 15.5683 2.55324 0.952263 0.420768 1000 
1 5.07139 14.0073 1.78933 1.0402 0.522269 1000 
1 55.0476 13.3051 2.79076 1.01631 0.474604 1000 
1 36.5822 4.83881 0.71304 1.05521 0.4656 1000 
1 65.0371 24.0554 1.33047 0.934382 0.497204 1000 
1 23.9074 4.34627 1.57491 1.07604 0.407102 1000 
1 44.9303 16.2214 3.30967 0.701685 0 1000 
1 62.0089 35.9676 0.713833 1.10968 0.415466 1000 
1 75.3551 33.5576 1.60561 0.986924 0.484342 1000 
1 94.169 32.4115 0.6414 0.576924 0.528848 1000 
1 95.3216 1.85347 0.726359 1.10887 0.497116 1000 
1 22.9491 36.2414 0.699257 1.00192 0.430714 1000 
1 37.3139 35.0031 0.719335 1.05346 0.507375 1000 
1 84.9085 44.9886 0.696548 0.951674 0.465038 1000 
1 76.8749 22.4831 0.701645 0.990327 0.457163 1000 
1 12.8455 35.9289 2.07285 0.601828 0.464756 1000 
1 56.2861 24.3004 2.07092 1.06017 0.474457 1000 
1 64.6952 21.9614 1.90623 1.02092 0.427852 1000 
1 74.5271 45.5787 1.55588 1.06471 0.472224 1000 
1 93.2055 43.8764 2.54402 0.633052 0.480397 1000 
1 68.2838 11.7298 3.65586 0.615998 0.503542 1000 
1 23.8857 13.7919 0.838946 1.08161 0.409534 1000 
1 84.2464 16.5312 2.32916 0.97679 0.449444 1000 
1 54.6896 6.75154 0.717764 1.05192 0.513715 1000 
1 67.9993 6.74785 0.714191 1.03847 0.488109 1000 
1 42.6873 4.3725 2.48111 0.62049 0.455793 1000 
1 3.26969 4.5892 1.87616 0.947515 0.46935 1000 
1 15.5655 6.55874 1.19403 0.994633 0.44112 1000 
1 26.4848 4.46309 1.80036 1.01052 0.438855 1000 
