0.02 8.53504e-14 -2.01328e-12
0.02 9.02277e-14 -2.97811e-12
0.02 9.78568e-14 -4.49268e-12
0.02 9.39656e-14 -6.89532e-12
0.02 -2.21122e-14 -1.09863e-11
0.02 1.56088e-13 -1.77888e-11
0.02 1.21365e-12 -2.21846e-11
0.0200001 -3.12065e-12 1.03662e-09
0.0200001 -3.30001e-12 2.02127e-09
0.0200001 -3.8925e-12 2.44769e-09
0.0200001 -3.98432e-12 2.5842e-09
0.0200001 -3.89773e-12 2.56383e-09
0.0200001 -3.73881e-12 2.45456e-09
0.0200001 -3.50951e-12 2.29376e-09
0.02 -3.23964e-12 2.1043e-09
0.02 -2.94868e-12 1.90138e-09
0.02 -2.6496e-12 1.69554e-09
0.02 -2.35287e-12 1.49418e-09
0.02 -2.06635e-12 1.30241e-09
0.02 -1.79567e-12 1.12359e-09
0.02 -1.54463e-12 9.59759e-10
0.02 -1.31552e-12 8.11895e-10
0.02 -1.10937e-12 6.80205e-10
0.02 -9.26233e-13 5.64319e-10
0.02 -7.65456e-13 4.63465e-10
0.02 -6.25853e-13 3.76603e-10
0.02 -5.05897e-13 3.02533e-10
0.02 -4.03859e-13 2.39984e-10
0.02 -3.17922e-13 1.8767e-10
0.02 -2.46263e-13 1.44341e-10
0.02 -1.87113e-13 1.08813e-10
0.02 -1.38802e-13 7.99881e-11
0.02 -9.97878e-14 5.68659e-11
0.02 -6.86666e-14 3.85493e-11
0.02 -4.41805e-14 2.42442e-11
0.02 -2.52187e-14 1.32552e-11
0.02 -1.08104e-14 4.98071e-12
0.02 -1.17591e-16 -1.0949e-12
0.02 7.57909e-15 -5.4093e-12
0.02 1.28872e-14 -8.33043e-12
0.02 1.63168e-14 -1.01648e-11
0.02 1.82928e-14 -1.11654e-11
0.02 1.91644e-14 -1.15389e-11
0.02 1.92156e-14 -1.14524e-11
0.02 1.86764e-14 -1.10398e-11
0.02 1.77295e-14 -1.04066e-11
0.02 1.65183e-14 -9.63527e-12
0.02 1.51535e-14 -8.78878e-12
0.02 1.37206e-14 -7.91457e-12
0.02 1.22811e-14 -7.04735e-12
0.02 1.08809e-14 -6.21173e-12
0.02 9.5512e-15 -5.42431e-12
0.02 8.31268e-15 -4.69546e-12
0.02 7.17582e-15 -4.03082e-12
0.02 6.14737e-15 -3.43241e-12
0.02 5.22811e-15 -2.89968e-12
0.02 4.41495e-15 -2.43019e-12
0.02 3.70278e-15 -2.02028e-12
0.02 3.08515e-15 -1.6655e-12
0.02 2.55435e-15 -1.36097e-12
0.02 2.10263e-15 -1.10167e-12
0.02 1.72221e-15 -8.82646e-13
0.02 1.40623e-15 -6.99095e-13
0.02 1.1469e-15 -5.46514e-13
0.02 9.37667e-16 -4.20731e-13
0.02 7.74852e-16 -3.17948e-13
0.02 6.53522e-16 -2.34742e-13
0.02 5.69448e-16 -1.68068e-13
0.02 5.19704e-16 -1.15241e-13
0.02 5.01626e-16 -7.39173e-14
0.02 5.16335e-16 -4.20665e-14
0.02 5.63855e-16 -1.79447e-14
0.02 6.46328e-16 -6.53718e-17
0.02 7.67503e-16 1.28307e-14
0.02 9.32686e-16 2.17991e-14
0.02 1.14877e-15 2.77224e-14
0.02 1.42554e-15 3.13293e-14
0.02 1.77489e-15 3.32168e-14
0.02 2.21317e-15 3.3867e-14
0.02 2.76006e-15 3.36614e-14
0.02 3.44073e-15 3.28907e-14
0.02 4.2842e-15 3.17623e-14
0.02 5.32838e-15 3.04009e-14
0.02 6.61682e-15 2.88425e-14
0.02 8.20466e-15 2.7021e-14
0.02 1.01563e-14 2.47461e-14
0.02 1.25503e-14 2.16669e-14
0.02 1.54783e-14 1.72249e-14
0.02 1.90475e-14 1.05763e-14
0.02 2.33831e-14 4.95924e-16
0.02 2.86279e-14 -1.4759e-14
0.02 3.49384e-14 -3.76308e-14
0.02 4.24852e-14 -7.1518e-14
0.02 5.14435e-14 -1.21123e-13
0.02 6.19852e-14 -1.92951e-13
0.02 7.42603e-14 -2.96046e-13
0.02 8.83778e-14 -4.43147e-13
0.02 1.04367e-13 -6.52617e-13
0.02 1.22139e-13 -9.51939e-13
0.02 1.41442e-13 -1.38408e-12
0.02 1.61506e-13 -2.02022e-12
0.02 1.81194e-13 -2.98796e-12
0.02 2.03535e-13 -4.5046e-12
0.02 2.2668e-13 -6.90603e-12
0.02 2.23256e-13 -1.10147e-11
0.02 3.32487e-13 -1.78446e-11
0.02 6.88635e-13 -2.22418e-11
0.0200001 -4.4426e-13 1.03783e-09
0.0200001 4.38912e-13 2.02448e-09
0.0200001 9.14827e-13 2.4521e-09
0.0200001 1.29351e-12 2.58931e-09
0.0200001 1.54372e-12 2.56926e-09
0.0200001 1.66175e-12 2.46002e-09
0.0200001 1.6875e-12 2.29906e-09
0.02 1.64748e-12 2.10931e-09
0.02 1.56333e-12 1.90603e-09
0.02 1.45217e-12 1.69978e-09
0.02 1.3264e-12 1.49799e-09
0.02 1.19486e-12 1.30579e-09
0.02 1.06376e-12 1.12656e-09
0.02 9.37278e-13 9.62343e-10
0.02 8.18144e-13 8.14119e-10
0.02 7.07992e-13 6.821e-10
0.02 6.07676e-13 5.6592e-10
0.02 5.1748e-13 4.64805e-10
0.02 4.37286e-13 3.77714e-10
0.02 3.66698e-13 3.03445e-10
0.02 3.05137e-13 2.40725e-10
0.02 2.51907e-13 1.88265e-10
0.02 2.06257e-13 1.44814e-10
0.02 1.67418e-13 1.09183e-10
0.02 1.34629e-13 8.02728e-11
0.02 1.07161e-13 5.70809e-11
0.02 8.43314e-14 3.87078e-11
0.02 6.55081e-14 2.43572e-11
0.02 5.01182e-14 1.33322e-11
0.02 3.76463e-14 5.02958e-12
0.02 2.76345e-14 -1.06768e-12
0.02 1.96826e-14 -5.39841e-12
0.02 1.34408e-14 -8.33156e-12
0.02 8.60725e-15 -1.01745e-11
0.02 4.92437e-15 -1.11809e-11
0.02 2.17231e-15 -1.15581e-11
0.02 1.66424e-16 -1.14737e-11
0.02 -1.24778e-15 -1.10619e-11
0.02 -2.19811e-15 -1.04287e-11
0.02 -2.78971e-15 -9.65656e-12
0.02 -3.10835e-15 -8.80889e-12
0.02 -3.22359e-15 -7.93321e-12
0.02 -3.19069e-15 -7.06439e-12
0.02 -3.05424e-15 -6.22709e-12
0.02 -2.84756e-15 -5.438e-12
0.02 -2.59848e-15 -4.70754e-12
0.02 -2.32767e-15 -4.04137e-12
0.02 -2.04867e-15 -3.44156e-12
0.02 -1.77209e-15 -2.90753e-12
0.02 -1.50578e-15 -2.43688e-12
0.02 -1.25447e-15 -2.02594e-12
0.02 -1.02135e-15 -1.67024e-12
0.02 -8.07497e-16 -1.36491e-12
0.02 -6.13154e-16 -1.10492e-12
0.02 -4.37237e-16 -8.853e-13
0.02 -2.78717e-16 -7.01243e-13
0.02 -1.35073e-16 -5.48232e-13
0.02 -3.46175e-18 -4.22091e-13
0.02 1.19376e-16 -3.19009e-13
0.02 2.36646e-16 -2.35556e-13
0.02 3.52016e-16 -1.6868e-13
0.02 4.68695e-16 -1.1569e-13
0.02 5.9065e-16 -7.42346e-14
0.02 7.24755e-16 -4.22797e-14
0.02 8.76281e-16 -1.80767e-14
0.02 1.05283e-15 -1.3461e-16
0.02 1.26291e-15 1.28084e-14
0.02 1.51638e-15 2.1812e-14
0.02 1.82615e-15 2.77605e-14
0.02 2.20789e-15 3.13848e-14
0.02 2.67942e-15 3.32833e-14
0.02 3.26308e-15 3.39405e-14
0.02 3.98781e-15 3.37383e-14
0.02 4.88768e-15 3.29689e-14
0.02 6.00464e-15 3.18415e-14
0.02 7.38855e-15 3.04804e-14
0.02 9.1017e-15 2.89239e-14
0.02 1.12192e-14 2.71066e-14
0.02 1.38307e-14 2.48397e-14
0.02 1.70428e-14 2.17745e-14
0.02 2.09838e-14 1.73542e-14
0.02 2.58038e-14 1.07373e-14
0.02 3.16771e-14 7.03284e-16
0.02 3.88036e-14 -1.44847e-14
0.02 4.74099e-14 -3.7265e-14
0.02 5.7744e-14 -7.10271e-14
0.02 7.007e-14 -1.20464e-13
0.02 8.46591e-14 -1.92068e-13
0.02 1.01772e-13 -2.94874e-13
0.02 1.21646e-13 -4.41601e-13
0.02 1.44462e-13 -6.50592e-13
0.02 1.70319e-13 -9.49306e-13
0.02 1.99197e-13 -1.38065e-12
0.02 2.30839e-13 -2.01576e-12
0.02 2.64872e-13 -2.98225e-12
0.02 3.02425e-13 -4.49676e-12
0.02 3.43191e-13 -6.8942e-12
0.02 3.82232e-13 -1.10019e-11
0.02 4.61896e-13 -1.78303e-11
0.02 5.69235e-13 -2.22253e-11
0.0200001 1.45624e-13 1.03824e-09
0.0200001 9.82765e-13 2.02555e-09
0.0200001 1.52305e-12 2.45354e-09
0.0200001 1.88574e-12 2.59096e-09
0.0200001 2.09388e-12 2.571e-09
0.0200001 2.16842e-12 2.46177e-09
0.0200001 2.14748e-12 2.30074e-09
0.02 2.06061e-12 2.1109e-09
0.02 1.93096e-12 1.9075e-09
0.02 1.77631e-12 1.70112e-09
0.02 1.60968e-12 1.49919e-09
0.02 1.44034e-12 1.30686e-09
0.02 1.27475e-12 1.1275e-09
0.02 1.1172e-12 9.63154e-10
0.02 9.70393e-13 8.14817e-10
0.02 8.35852e-13 6.82695e-10
0.02 7.14251e-13 5.66422e-10
0.02 6.05644e-13 4.65225e-10
0.02 5.0966e-13 3.78061e-10
0.02 4.25637e-13 3.03731e-10
0.02 3.52731e-13 2.40957e-10
0.02 2.89994e-13 1.88451e-10
0.02 2.36437e-13 1.44961e-10
0.02 1.9107e-13 1.09298e-10
0.02 1.52933e-13 8.03615e-11
0.02 1.2112e-13 5.71477e-11
0.02 9.47902e-14 3.87569e-11
0.02 7.3173e-14 2.43922e-11
0.02 5.55755e-14 1.3356e-11
0.02 4.13798e-14 5.04459e-12
0.02 3.00402e-14 -1.05942e-12
0.02 2.10818e-14 -5.39522e-12
0.02 1.40921e-14 -8.33211e-12
0.02 8.71685e-15 -1.01777e-11
0.02 4.65487e-15 -1.11859e-11
0.02 1.65079e-15 -1.15642e-11
0.02 -5.0994e-16 -1.14805e-11
0.02 -2.00524e-15 -1.10689e-11
0.02 -2.98251e-15 -1.04356e-11
0.02 -3.56142e-15 -9.66327e-12
0.02 -3.83993e-15 -8.81522e-12
0.02 -3.89744e-15 -7.93908e-12
0.02 -3.79579e-15 -7.06974e-12
0.02 -3.58479e-15 -6.23191e-12
0.02 -3.30243e-15 -5.44229e-12
0.02 -2.97886e-15 -4.71133e-12
0.02 -2.63619e-15 -4.04468e-12
0.02 -2.29105e-15 -3.44442e-12
0.02 -1.95358e-15 -2.90999e-12
0.02 -1.63131e-15 -2.43898e-12
0.02 -1.33037e-15 -2.02771e-12
0.02 -1.05293e-15 -1.67172e-12
0.02 -8.00179e-16 -1.36614e-12
0.02 -5.71428e-16 -1.10594e-12
0.02 -3.65853e-16 -8.86132e-13
0.02 -1.80648e-16 -7.01916e-13
0.02 -1.35151e-17 -5.48772e-13
0.02 1.39398e-16 -4.22518e-13
0.02 2.81379e-16 -3.19342e-13
0.02 4.16686e-16 -2.35813e-13
0.02 5.49388e-16 -1.68874e-13
0.02 6.83324e-16 -1.15832e-13
0.02 8.24983e-16 -7.43365e-14
0.02 9.80228e-16 -4.23491e-14
0.02 1.15602e-15 -1.81209e-14
0.02 1.36116e-15 -1.59743e-16
0.02 1.60571e-15 1.27976e-14
0.02 1.90179e-15 2.18118e-14
0.02 2.26411e-15 2.77678e-14
0.02 2.71115e-15 3.13975e-14
0.02 3.26434e-15 3.32994e-14
0.02 3.95048e-15 3.39584e-14
0.02 4.80317e-15 3.37574e-14
0.02 5.86299e-15 3.29892e-14
0.02 7.1795e-15 3.18626e-14
0.02 8.81217e-15 3.05045e-14
0.02 1.08352e-14 2.89525e-14
0.02 1.33381e-14 2.71425e-14
0.02 1.64275e-14 2.48871e-14
0.02 2.02312e-14 2.184e-14
0.02 2.49022e-14 1.74463e-14
0.02 3.06209e-14 1.08678e-14
0.02 3.75979e-14 8.88299e-16
0.02 4.60747e-14 -1.4223e-14
0.02 5.63261e-14 -3.68973e-14
0.02 6.86584e-14 -7.05146e-14
0.02 8.34035e-14 -1.19755e-13
0.02 1.00909e-13 -1.91099e-13
0.02 1.21528e-13 -2.93559e-13
0.02 1.456e-13 -4.39835e-13
0.02 1.73433e-13 -6.48239e-13
0.02 2.05271e-13 -9.46187e-13
0.02 2.41248e-13 -1.37653e-12
0.02 2.813e-13 -2.01031e-12
0.02 3.25188e-13 -2.97502e-12
0.02 3.7283e-13 -4.48687e-12
0.02 4.22528e-13 -6.88037e-12
0.02 4.71277e-13 -1.09833e-11
0.02 5.28756e-13 -1.78026e-11
0.02 5.55407e-13 -2.21923e-11
0.0200001 3.11735e-13 1.03838e-09
0.0200001 1.01765e-12 2.02589e-09
0.0200001 1.47341e-12 2.45398e-09
0.0200001 1.75695e-12 2.59145e-09
0.0200001 1.90427e-12 2.5715e-09
0.0200001 1.94236e-12 2.46226e-09
0.0200001 1.90291e-12 2.30121e-09
0.02 1.81112e-12 2.11134e-09
0.02 1.68638e-12 1.9079e-09
0.02 1.54333e-12 1.70148e-09
0.02 1.3926e-12 1.49952e-09
0.02 1.24169e-12 1.30714e-09
0.02 1.0957e-12 1.12775e-09
0.02 9.57954e-13 9.63371e-10
0.02 8.3047e-13 8.15002e-10
0.02 7.14289e-13 6.82853e-10
0.02 6.09769e-13 5.66555e-10
0.02 5.16778e-13 4.65335e-10
0.02 4.34857e-13 3.78152e-10
0.02 3.63329e-13 3.03805e-10
0.02 3.01391e-13 2.41017e-10
0.02 2.48175e-13 1.88499e-10
0.02 2.02792e-13 1.44999e-10
0.02 1.64369e-13 1.09328e-10
0.02 1.32072e-13 8.0384e-11
0.02 1.0512e-13 5.71646e-11
0.02 8.27911e-14 3.87692e-11
0.02 6.44313e-14 2.44008e-11
0.02 4.94538e-14 1.33617e-11
0.02 3.73371e-14 5.04809e-12
0.02 2.76239e-14 -1.05763e-12
0.02 1.99146e-14 -5.39472e-12
0.02 1.38642e-14 -8.33254e-12
0.02 9.17603e-15 -1.01788e-11
0.02 5.5986e-15 -1.11874e-11
0.02 2.91884e-15 -1.1566e-11
0.02 9.56895e-16 -1.14824e-11
0.02 -4.35803e-16 -1.10709e-11
0.02 -1.38252e-15 -1.04375e-11
0.02 -1.98397e-15 -9.66511e-12
0.02 -2.32314e-15 -8.81694e-12
0.02 -2.46602e-15 -7.94067e-12
0.02 -2.46576e-15 -7.07118e-12
0.02 -2.3641e-15 -6.23321e-12
0.02 -2.19367e-15 -5.44345e-12
0.02 -1.98049e-15 -4.71234e-12
0.02 -1.7429e-15 -4.04557e-12
0.02 -1.49673e-15 -3.44519e-12
0.02 -1.25085e-15 -2.91065e-12
0.02 -1.01233e-15 -2.43954e-12
0.02 -7.86495e-16 -2.02818e-12
0.02 -5.76194e-16 -1.67212e-12
0.02 -3.81961e-16 -1.36647e-12
0.02 -2.04472e-16 -1.10621e-12
0.02 -4.25838e-17 -8.86354e-13
0.02 1.05711e-16 -7.02096e-13
0.02 2.4257e-16 -5.48917e-13
0.02 3.70228e-16 -4.22634e-13
0.02 4.91994e-16 -3.19434e-13
0.02 6.1149e-16 -2.35885e-13
0.02 7.32227e-16 -1.6893e-13
0.02 8.58967e-16 -1.15874e-13
0.02 9.97382e-16 -7.43682e-14
0.02 1.15334e-15 -4.2373e-14
0.02 1.33436e-15 -1.81385e-14
0.02 1.54852e-15 -1.72546e-16
0.02 1.80784e-15 1.27883e-14
0.02 2.12431e-15 2.1805e-14
0.02 2.51415e-15 2.77626e-14
0.02 2.99642e-15 3.13934e-14
0.02 3.59504e-15 3.3296e-14
0.02 4.33922e-15 3.39553e-14
0.02 5.26453e-15 3.37548e-14
0.02 6.41569e-15 3.29873e-14
0.02 7.84541e-15 3.1862e-14
0.02 9.62e-15 3.0506e-14
0.02 1.18193e-14 2.89582e-14
0.02 1.45395e-14 2.71547e-14
0.02 1.78973e-14 2.49091e-14
0.02 2.20327e-14 2.18775e-14
0.02 2.71121e-14 1.75053e-14
0.02 3.33321e-14 1.09585e-14
0.02 4.09229e-14 1.02435e-15
0.02 5.01492e-14 -1.4024e-14
0.02 6.13127e-14 -3.6611e-14
0.02 7.47529e-14 -7.01082e-14
0.02 9.08412e-14 -1.19187e-13
0.02 1.09971e-13 -1.90311e-13
0.02 1.3255e-13 -2.92481e-13
0.02 1.58978e-13 -4.38373e-13
0.02 1.89633e-13 -6.4627e-13
0.02 2.24821e-13 -9.43545e-13
0.02 2.64714e-13 -1.37299e-12
0.02 3.09223e-13 -2.00554e-12
0.02 3.57881e-13 -2.96853e-12
0.02 4.09617e-13 -4.47779e-12
0.02 4.61434e-13 -6.86741e-12
0.02 5.08753e-13 -1.09645e-11
0.02 5.4717e-13 -1.77738e-11
0.02 5.39254e-13 -2.21597e-11
0.0200001 3.23787e-13 1.03843e-09
0.0200001 9.08464e-13 2.026e-09
0.0200001 1.27668e-12 2.4541e-09
0.0200001 1.49307e-12 2.59157e-09
0.0200001 1.59506e-12 2.57161e-09
0.0200001 1.60996e-12 2.46236e-09
0.0200001 1.56427e-12 2.3013e-09
0.02 1.47877e-12 2.11142e-09
0.02 1.36914e-12 1.90797e-09
0.02 1.24698e-12 1.70154e-09
0.02 1.12057e-12 1.49957e-09
0.02 9.95642e-13 1.30719e-09
0.02 8.76002e-13 1.12779e-09
0.02 7.64046e-13 9.63402e-10
0.02 6.61135e-13 8.15028e-10
0.02 5.67888e-13 6.82873e-10
0.02 4.84407e-13 5.66572e-10
0.02 4.10437e-13 4.65349e-10
0.02 3.45492e-13 3.78163e-10
0.02 2.88939e-13 3.03814e-10
0.02 2.4007e-13 2.41024e-10
0.02 1.98144e-13 1.88505e-10
0.02 1.62421e-13 1.45003e-10
0.02 1.32185e-13 1.09331e-10
0.02 1.06763e-13 8.03861e-11
0.02 8.55271e-14 5.7166e-11
0.02 6.79059e-14 3.87701e-11
0.02 5.33844e-14 2.44013e-11
0.02 4.15017e-14 1.33619e-11
0.02 3.18508e-14 5.04807e-12
0.02 2.40762e-14 -1.05781e-12
0.02 1.78667e-14 -5.395e-12
0.02 1.29561e-14 -8.33288e-12
0.02 9.11448e-15 -1.01792e-11
0.02 6.1471e-15 -1.11878e-11
0.02 3.88849e-15 -1.15664e-11
0.02 2.20067e-15 -1.14828e-11
0.02 9.67422e-16 -1.10712e-11
0.02 9.43611e-17 -1.04379e-11
0.02 -4.98463e-16 -9.66542e-12
0.02 -8.75238e-16 -8.81722e-12
0.02 -1.08767e-15 -7.94092e-12
0.02 -1.17758e-15 -7.07141e-12
0.02 -1.17855e-15 -6.23341e-12
0.02 -1.11705e-15 -5.44362e-12
0.02 -1.01298e-15 -4.71249e-12
0.02 -8.82254e-16 -4.04569e-12
0.02 -7.36004e-16 -3.4453e-12
0.02 -5.83668e-16 -2.91074e-12
0.02 -4.31955e-16 -2.43962e-12
0.02 -2.84434e-16 -2.02825e-12
0.02 -1.44043e-16 -1.67217e-12
0.02 -1.23806e-17 -1.36652e-12
0.02 1.11011e-16 -1.10625e-12
0.02 2.26265e-16 -8.8639e-13
0.02 3.33963e-16 -7.02127e-13
0.02 4.37249e-16 -5.48943e-13
0.02 5.36543e-16 -4.22656e-13
0.02 6.34108e-16 -3.19454e-13
0.02 7.3322e-16 -2.35902e-13
0.02 8.37134e-16 -1.68945e-13
0.02 9.50814e-16 -1.15889e-13
0.02 1.07901e-15 -7.43817e-14
0.02 1.22743e-15 -4.23858e-14
0.02 1.40307e-15 -1.81507e-14
0.02 1.61453e-15 -1.84033e-16
0.02 1.87324e-15 1.27768e-14
0.02 2.1907e-15 2.17932e-14
0.02 2.58339e-15 2.77507e-14
